n_observations,flux_mean,flux_std,flux_median,flux_min,flux_max,flux_range,flux_skew,flux_kurtosis,flux_p25,flux_p75,flux_iqr,observation_duration,mean_time_interval,std_time_interval,flux_cv,flux_mad,flux_amplitude,flux_err_mean,flux_err_median,flux_trend_slope,flux_mean_u,flux_max_u,n_obs_u,flux_mean_g,flux_max_g,n_obs_g,flux_mean_r,flux_max_r,n_obs_r,flux_mean_i,flux_max_i,n_obs_i,flux_mean_z,flux_max_z,n_obs_z,flux_mean_y,flux_max_y,n_obs_y,color_g_r,color_r_i,color_i_z,object_id
156,0.18310322707594998,5.018271435215112,-0.0597699437449867,-12.62452190118307,12.16928661094342,24.79380851212649,0.08140372983321134,-0.14905445939616158,-2.738678403846111,3.471439998630592,6.210118402476703,3024.9617,19.51588193548387,40.54139811347135,27.406788593264757,3.187332897288047,12.396904256063245,5.00528978177837,5.000992106985171,0.3236673206891117,1.9026720872983816,10.707269692964276,10,0.9589747199032592,8.031776304199633,12,0.3659232601906875,8.163571963761864,38,0.925375934540248,12.16928661094342,37,-1.1542833352228603,8.152848693053839,35,-0.40476628418374716,11.82712701084088,24,0.5930514597125718,-0.5594526743495605,2.079659269763108,synthetic_241
125,0.8707814009776682,5.710304463740172,1.0583242486780688,-14.669066503389875,18.011279161631702,32.68034566502158,-0.018855341099125577,0.5766866892010105,-2.2423286164084657,4.273318262895541,6.515646879304006,1790.6459000000032,14.440692741935509,35.917527462411016,6.557678491213683,3.3006528650865343,16.34017283251079,5.038483325104835,5.0088787405924275,0.6636610203987094,1.4855469605244265,4.753915482882211,9,2.0245531183950622,10.978174425102605,12,0.4136581950067982,11.076039935497114,24,0.8382526326883747,16.539748905710873,29,2.4442835502006153,18.011279161631702,32,-2.172162188305145,12.623601624244516,19,1.6108949233882641,-0.4245944376815765,-1.6060309175122405,synthetic_242
170,1.4106672052974207,5.314760635443085,1.0695850786990466,-10.799932540659642,16.79861276870689,27.59854530936653,0.34490413208962784,0.014256370632295567,-2.3075759982864597,4.949827973132582,7.257403971419041,1913.2976999999955,11.321288165680446,25.23527110343118,3.767550996779951,3.488669377730711,13.799272654683264,5.027741560887104,5.003383153297801,-1.228034219757417,0.46871720296645725,5.730388015159989,16,1.5543248733963988,16.079959703180368,13,2.738447736774332,15.16130978269414,40,1.0460049099255655,11.015903039988123,38,1.2038697010528114,12.844569213075513,33,0.7697976705352506,16.79861276870689,30,-1.1841228633779333,1.6924428268487666,-0.15786479112724594,synthetic_243
147,-0.23865345996535237,5.244580284378449,-0.43475531966767733,-14.32603847154375,17.81646183292904,32.14250030447279,0.28498198013596315,0.2893491450384289,-3.8126889062775824,3.419524210858591,7.232213117136173,3372.6607000000004,23.10041575342466,52.255781969953915,21.97571443187899,3.5699274924856095,16.071250152236395,5.005336656636112,5.000648346454443,-0.8149326974251302,0.526852215241823,5.732905422601407,7,-0.3335760988285843,7.631765115466783,10,-0.5896120937973377,12.183103950012814,27,0.3060248838889128,11.927605903402291,33,-0.6912247256313981,8.628306837613945,36,-0.1391019895996879,17.81646183292904,34,0.2560359949687534,-0.8956369776862505,0.9972496095203109,synthetic_244
131,-0.11158965179822164,4.792122545591613,0.370910305677979,-12.127018463707158,10.377248325308459,22.504266789015617,-0.19337975393504184,-0.313250521350263,-3.560927987279137,3.0360943873797135,6.5970223746588506,1177.2725999999966,9.05594307692305,18.632768773423532,42.94414821059584,3.364605575018504,11.252133394507808,5.006506477898929,5.004585037076538,1.099183795843979,1.031700724443935,9.969575390546332,12,0.2341846632641492,10.377248325308459,18,-0.1134923917848484,6.324685048353234,32,-0.24153687702398205,9.322473357904768,28,-0.8802098958831431,7.630019072321824,24,0.017991151607832014,7.290935469809002,17,0.3476770550489976,0.12804448523913364,0.6386730188591611,synthetic_245
161,2.234268083849009,6.288567363501882,1.5827787658703434,-10.834142087474973,23.525824700086176,34.35996678756115,0.41347215859777336,-0.14509700672815162,-2.6883138295386635,6.899632715351555,9.587946544890219,1883.4789000000019,11.771743125000011,33.7760067831596,2.814598395313631,4.82671028078412,17.179983393780574,5.101883652266087,5.03901461885594,-1.9153576676386448,2.1321709647298777,14.229951484277105,14,2.5876518742446186,9.133487822582081,12,1.9114489171142703,15.178780695168651,39,1.932170665977174,17.822153008042342,37,2.411560638261589,12.935905339442519,36,2.867910439848153,23.525824700086176,23,0.6762029571303483,-0.020721748862903677,-0.47938997228441504,synthetic_246
142,0.48686872692961336,5.004262541827171,0.1293619022372976,-11.56067538940194,12.44102901007201,24.00170439947395,0.16913887087451593,-0.5489236155326038,-3.2360786127224777,3.864258971884493,7.1003375846069705,2036.0518999999986,14.44008439716311,40.71760215974403,10.278463711124001,3.6074285684048855,12.000852199736975,5.026611435011663,5.006049490600013,1.638357024429217,-4.305253680068692,0.05380084674550189,11,2.034452162537431,8.779257976640615,12,0.4700407831526698,12.44102901007201,39,-0.4441771441370732,10.20238325727013,32,2.2945470216659323,9.478143229299995,28,1.1857242608548832,10.468994291184064,20,1.5644113793847612,0.914217927289743,-2.7387241658030055,synthetic_247
151,-0.17613359665377468,5.291566432672604,-0.14458652367970304,-15.970890110514594,11.762354985870914,27.73324509638551,-0.1252650237054135,-0.13314158378741814,-3.383347352618442,3.5417254217841565,6.925072774402599,2293.173300000002,15.287822000000014,45.22138997669736,30.042913636029482,3.4137354730275478,13.866622548192755,5.008244147806268,5.000501277320018,0.7926086999535761,0.42023581617892874,6.893263683343622,12,2.4374220596511984,10.104983499492631,7,-0.02551212948864607,10.303004051304693,36,-0.1572760743092421,7.7329365319104,41,-0.32842964035178784,11.762354985870914,33,-1.3861828848430147,9.824194275483965,22,2.4629341891398444,0.13176394482059603,0.17115356604254575,synthetic_248
139,0.4051306859435944,4.819214865964607,0.4479125722353906,-11.74637409084241,15.428783522205684,27.175157613048093,-0.14003235604259207,0.351520367711724,-2.1715860990438993,3.444014749735284,5.6156008487791835,2244.640800000001,16.26551304347827,47.791138047621864,11.895457523144957,2.8140466684957928,13.587578806524046,5.05277839187052,5.01261493699596,2.2873574584680885,1.0388544913190543,6.6266663350611195,11,1.4216670321808351,8.483783562362856,14,0.2935979903728128,9.721369543290468,33,0.7740052029796813,15.428783522205684,29,-1.151490520218276,10.36686316627642,31,1.3592261451986325,9.050226474567074,21,1.1280690418080224,-0.48040721260686853,1.9254957231979573,synthetic_249
97,0.35407202421997075,4.6581080856061154,1.0200924023018167,-9.388668109211045,12.089221093605405,21.47788920281645,0.024658592963983303,-0.1901786649306696,-2.700519002247046,3.1992535746499167,5.899772576896963,1323.1561999999976,13.78287708333331,35.229388096953805,13.15582075671762,3.1185033581180766,10.738944601408225,5.020670597005695,5.0152508031246095,-1.009326442988297,-0.36350077669356945,3.041952034798942,7,1.0193063018394413,4.7976490580026345,8,-0.3546988605084623,5.659158255459386,26,0.5328402948246723,8.723609293508943,24,0.2822264095989244,12.089221093605405,22,1.8960063657728177,9.722327252252988,10,1.3740051623479035,-0.8875391553331347,0.2506138852257479,synthetic_250
149,0.31312136248310146,4.966840952371532,0.3519840049514079,-12.060405500911319,10.492869606339235,22.553275107250556,-0.10647789666652499,-0.5243831579561222,-2.75719123299929,4.051463999481705,6.808655232480995,1971.1785000000018,13.31877364864866,46.21252293152133,15.862350984243633,3.4458973981758505,11.276637553625278,5.024295855511567,5.002209491380747,1.1340442346183377,-0.4082621576113686,9.012706374773671,13,-0.8066262032058297,10.492869606339235,14,-0.43544200347224205,9.268463361510436,35,1.5128853937481965,10.326664652445857,36,-0.5020785942098809,8.815054327520034,34,2.417795650208287,8.970501439750253,17,-0.3711841997335876,-1.9483273972204387,2.0149639879580774,synthetic_251
175,0.2987818932218857,5.385058291848499,0.4334910089459739,-19.114578819851996,16.804265807562192,35.91884462741419,-0.14599072120566636,0.7272635584309275,-3.220264097072749,4.228048501064205,7.448312598136954,1963.8246,11.286348275862068,33.755376936542525,18.023375626210957,3.715227061984416,17.959422313707094,5.0042122911076055,5.000535419886585,-1.3252785259073079,-0.10317652950676047,11.266575340627135,14,-0.5525712063058271,6.1965630311865185,18,-0.16093248262891638,16.804265807562192,39,0.6507062037859271,10.927282249371698,48,0.8181931440835074,11.80605150575229,35,0.4801568303957145,11.500321225555073,21,-0.39163872367691077,-0.8116386864148435,-0.16748694029758027,synthetic_252
160,0.27531509994198483,5.533226796744187,0.15218732101260116,-13.916226399397964,14.387849929889056,28.30407632928702,0.09631613272813005,-0.2954286158545063,-3.631527222184756,4.159561522202313,7.791088744387069,2670.6637000000046,16.796627044025186,41.314269596682934,20.097796299259155,3.8626605391506823,14.15203816464351,5.005808781428039,5.000405580905241,2.117303987939385,0.6360704502963092,12.918797778481046,24,-1.2783135183953904,5.56218494764963,22,1.495478059360816,14.387849929889056,42,0.4272331538450049,9.719449880244097,45,-1.856586412794543,9.96268656553372,14,0.06648168855760626,6.744394279910793,13,-2.7737915777562066,1.068244905515811,2.283819566639548,synthetic_253
161,0.9403330721064797,5.395756012442452,0.7649504356099337,-12.65432698610131,16.582445504624296,29.236772490725606,0.14506182004615972,-0.05493386417710777,-2.5490370504822875,4.833230396243604,7.382267446725891,1883.4789000000019,11.771743125000011,33.7760067831596,5.738132766462411,3.7251547519880988,14.618386245362803,5.054197637227473,5.0,4.299779983822672,1.1346608379096632,13.806064204391513,14,-2.617733420646651,3.700943825784282,12,0.2683809211091147,8.025940241253247,39,3.754179335598977,16.582445504624296,37,2.304665604782343,9.539825631819104,36,-2.8442730081049663,9.624259345215602,23,-2.886114341755766,-3.4857984144898624,1.4495137308166344,synthetic_254
185,0.2846363266455465,5.153876345664685,0.05841117624207781,-14.558210559396214,15.548235744886645,30.10644630428286,0.10523101754127041,0.1908372978710129,-3.0153744127498334,3.7366056488030903,6.751980061552924,2318.8055999999997,12.602204347826085,26.014655806492375,18.106881881182833,3.3243876164581208,15.05322315214143,5.020107908723983,5.0027155541543396,0.8440415617112703,0.9312152960307023,13.162302089481548,27,0.4773632349958157,8.270927890314532,21,0.8594752799640092,9.342477243281095,32,0.7235595407006457,15.548235744886645,50,-1.3338582751871118,8.044967431022867,34,-0.03998691123018031,9.827490705577762,21,-0.3821120449681935,0.13591573926336353,2.0574178158877574,synthetic_255
168,-0.2588063758970333,4.922379369398185,-0.2642612493499775,-10.954639770083933,12.838097935223285,23.792737705307218,0.19101804067113523,-0.4410210839227098,-3.9300318569189563,2.981981643064182,6.912013499983138,2850.2117999999973,17.06713652694609,40.49538913602189,19.019544446449668,3.3873896749739165,11.896368852653609,5.005345654006963,5.001054777972736,-2.439291775415122,-0.043124190922850456,12.029830950553865,14,-0.46491734639960414,8.455436735851146,9,-0.09464996384409415,10.684658606654693,42,-0.222513395739717,12.838097935223285,40,-1.2106306677040655,8.140071758347744,36,0.6580393328963612,10.642454126744033,27,-0.37026738255551,0.12786343189562288,0.9881172719643485,synthetic_256
76,3.6991777768543286,6.229791070162886,2.840525518467963,-10.78270858629545,17.035211399614152,27.817919985909604,0.31089319676486993,-0.08873999741213812,-0.3734610072173967,7.00579321808244,7.379254225299837,810.6255999999994,10.808341333333326,32.027534042892896,1.6841015614719972,3.543400216195798,13.908959992954802,5.245602115929938,5.252458021107033,-2.8207827781305728,3.5964469379770017,15.606444244030865,7,2.3400893477310802,16.197341137839185,9,1.2039905765149526,11.468582821621148,18,3.2586162075532052,11.961273026749874,15,4.577470214570936,17.035211399614152,15,7.974037636364916,16.531986384354735,12,1.1360987712161277,-2.0546256310382525,-1.3188540070177308,synthetic_257
149,0.5256866609403948,5.505763312372104,1.3224263546415718,-14.10301918289985,13.773680016734627,27.876699199634476,-0.21761786693054114,-0.2924052598524307,-3.612270419632742,4.37267237298984,7.984942792622581,2286.7729999999938,15.451168918918876,40.391705280185,10.473469694899443,3.6484936391594407,13.938349599817238,5.018436331984597,5.002447610838512,-1.601432921530812,2.4260558283067426,8.22654409305292,10,0.33772472260165076,9.614410046101035,18,0.35885387490687104,12.16392433479852,40,-0.5003801771703181,10.258128266536975,34,1.4473909953825697,12.104082877559547,27,0.5783461671204131,13.773680016734627,20,-0.021129152305220278,0.8592340520771892,-1.947771172552888,synthetic_258
178,0.41823379000240357,4.7122938889648145,0.5760552902577072,-11.805131929141972,11.674454271323011,23.479586200464983,0.13383872214349699,-0.26231024900506617,-2.9265825345962844,3.509553932267847,6.436136466864131,2324.491600000001,13.132720903954809,43.617422981788096,11.267128581212276,3.2831426114658346,11.739793100232491,5.0201232240876985,5.004303150061721,-0.34839469652566546,0.37244286898397766,11.322381025819952,15,0.4108418355044377,8.920800794859813,12,0.3128885009940947,10.552727724655453,43,0.757591098338218,10.169949050911578,45,0.11443450659725878,10.785772163130995,40,0.5132906229460302,11.674454271323011,23,0.097953334510343,-0.4447025973441233,0.6431565917409593,synthetic_259
193,0.24047637056715201,4.5938225652921165,0.8137407768278373,-11.761400248540484,11.183529900181963,22.94493014872245,-0.33509339290592877,-0.029060790683252957,-2.7582730822538895,3.340665932609627,6.098939014863516,2204.767899999999,11.483166145833328,28.977638070300983,19.103010222824828,2.997233148485941,11.472465074361224,5.009763142427009,5.00052715852496,-0.13487334842633705,0.9007847555287082,4.274436502938619,12,-0.5684788051969557,7.201548892204004,15,-0.10337049278772938,10.827400696922632,42,1.1419862635260258,10.273357018944765,48,0.016379450501957556,8.265735808536444,42,-0.20682389241696006,11.183529900181963,34,-0.46510831240922634,-1.2453567563137553,1.1256068130240682,synthetic_260
129,0.8365377804715997,4.532833518912414,0.7676865321984104,-8.60103308385909,13.021149038844891,21.622182122703983,0.08617931876444208,-0.5805786206508818,-2.4623994732745755,4.084387649293744,6.546787122568319,2158.9284000000043,16.866628125000034,44.72704123213309,5.4185640203327345,3.239303669983926,10.811091061351991,5.013187897932971,5.00447795198308,-1.3246853994040526,3.335601803496805,11.068430582791073,9,-0.13742497406911772,3.723423191803446,9,0.02144129872555539,8.212208070432997,35,-1.3547284851882915,7.033568548201153,29,2.709936623427958,13.021149038844891,23,2.305746687175423,9.526944806096957,24,-0.1588662727946731,1.376169783913847,-4.06466510861625,synthetic_261
140,0.7314286608180645,5.780450968273323,0.703227110067079,-15.71760643290118,17.729749935983442,33.44735636888462,0.29757342325175834,0.3034262557511864,-3.3164429779598747,4.0080666659863615,7.324509643946236,1939.7663999999932,13.955153956834483,35.85076653516018,7.902959342348156,3.835845989684127,16.72367818444231,5.088338485428945,5.0319988743350965,-1.9135849880463114,0.08373213507694693,5.08973821083284,9,0.12647421828777639,5.272580755851226,16,0.7535854086732623,14.863127213668587,31,1.067568241622795,17.729749935983442,34,0.1207163533858256,11.408394701646037,28,1.6629231830628535,12.636721595310924,22,-0.6271111903854859,-0.31398283294953266,0.9468518882369693,synthetic_262
150,-0.00795783337965394,5.017845572749618,-0.4206162304353994,-13.619974200498817,12.577206322314863,26.19718052281368,0.08709788664608918,-0.1431464351956353,-3.6804253685932786,3.589996543698401,7.270421912291679,2264.584799999997,15.198555704697966,37.519665376004326,630.5542392454349,3.5983735795761502,13.09859026140684,5.018893554998666,5.004331786872086,-1.785037841101009,-1.6204545986248038,9.328716051166797,15,0.0889488089193681,12.536459000867168,20,0.43886218201469046,10.98366404921467,30,0.6751184646450981,7.847360102091899,35,-0.34382831355860327,12.577206322314863,32,-0.24768543861706904,6.916346509123533,18,-0.34991337309532233,-0.2362562826304076,1.0189467782037014,synthetic_263
104,0.15979414755024088,4.781547660546585,0.46579841282813106,-14.067727169927183,11.559596627127622,25.627323797054807,-0.05906269442539282,0.22722494709250318,-3.104387360673969,2.963696708116281,6.06808406879025,1520.9242000000013,14.766254368932051,50.48633093003134,29.92317136673118,3.212486513372254,12.813661898527403,5.011586310358382,5.004492671211558,-0.1820905966441339,0.9243758111352341,6.048359244626842,6,0.7332362355025067,8.415212283184754,10,-1.23838176367628,5.241093109565399,27,1.6733653342246047,8.222684990228808,24,0.20850179620294146,11.559596627127622,25,-0.6830859319846582,9.501709263683763,12,1.9716179991787866,-2.911747097900885,1.4648635380216632,synthetic_264
158,1.4457962963933986,5.081599227402598,1.4916154500802183,-12.3837021492022,15.070138421406568,27.45384057060877,0.013720942001223441,-0.22782984026049435,-2.4971182122344713,4.881875496484173,7.378993708718644,2221.739299999994,14.151205732484037,40.44808543497032,3.514740797219406,3.789867112485306,13.726920285304384,5.072616619093273,5.033096109912873,0.6296575799305201,1.2061997736549424,7.7305346729691955,17,-2.3846645512704066,3.5441604045507624,14,2.876034373105395,15.070138421406568,35,1.5675984163345276,11.020402083763365,32,2.436669646358604,12.688411648442008,29,0.6396112990327555,7.785030197542163,31,-5.260698924375801,1.3084359567708672,-0.8690712300240766,synthetic_265
146,0.9043692961065646,4.183424412406289,0.9174945084180783,-11.50707729622638,9.045726007707888,20.55280330393427,-0.09556380644112293,-0.5178590908486069,-2.3048186191193674,4.087629316910921,6.392447936030289,1945.6498999999967,13.41827517241377,30.344536510599863,4.625792174078125,3.2383431559583977,10.276401651967134,5.008168738236021,5.001165256284273,-1.1788181809219878,0.137375236429373,5.599387972738633,8,-0.12532051520700768,6.195101383110451,10,1.693149492581746,8.83417824711436,27,1.398108236716304,9.045726007707888,44,0.8557796768773317,7.350224617562755,30,-0.026409945531516633,8.238441996111527,27,-1.8184700077887537,0.29504125586544205,0.5423285598389723,synthetic_266
160,0.43203560011103337,5.16118978270187,0.17793803114099105,-11.182502712296992,13.60705707571281,24.789559788009804,0.20263215952416805,-0.4308222172196312,-3.3842470299343193,3.6671808491418973,7.051427879076217,2188.9735,13.767128930817611,32.168930950103956,11.946214111465448,3.54171671335807,12.394779894004902,5.006892357864691,5.0029646010245505,0.5946531287835425,0.38513639918074977,5.692819474241804,12,-0.39045153726595194,11.638408368262692,15,-0.1670895200551187,10.681843675062408,33,0.29931061652198354,12.44448123395486,41,1.3231226082018013,13.60705707571281,36,0.6943755337277548,9.09367389735562,23,-0.22336201721083324,-0.4664001365771022,-1.0238119916798176,synthetic_267
149,1.1104403722320715,5.024676929970483,1.2011686366670746,-14.406377059797212,14.569002905789086,28.9753799655863,-0.18186051792464833,0.39283846465499916,-2.112174495920973,4.3543892093849585,6.466563705305932,2332.1512000000002,15.75777837837838,38.82077557743965,4.52494078531249,3.2525842537056446,14.48768998279315,5.042045624065881,5.003417030641191,-3.117686231595788,1.0464427490321886,4.991987752689385,10,0.37824638063593335,8.557440355695007,18,1.7838813447244175,8.743020008798895,28,0.7761032704533141,14.569002905789086,28,1.360199348457644,12.30049945233279,35,0.9632068899938645,13.766619416220442,30,-1.4056349640884842,1.0077780742711036,-0.5840960780043299,synthetic_268
163,0.24641213133088244,5.164875151449872,0.37780952026113407,-13.996800236588,15.213785106851331,29.21058534343933,0.007785328788137756,0.7467974911289836,-2.7403017333706554,3.1091994060386483,5.849501139409304,2005.6077000000005,12.380294444444447,30.146206829369838,20.960311992571796,3.064838799954145,14.605292671719665,5.012247318854462,5.00258608388159,-1.7133611685990993,0.5473366516541309,8.344955601905525,13,0.5367278337709128,14.428214111059708,18,-0.8013065464184898,15.053275589435849,41,1.2791338117084259,15.213785106851331,37,0.032179302073645374,7.804773617438759,35,0.4098969328906553,5.674678664335693,19,1.3380343801894026,-2.0804403581269155,1.2469545096347805,synthetic_269
94,-0.17492826406543338,4.801582980960179,-0.21585472075858023,-10.918846113093823,11.866210581952048,22.78505669504587,0.10866989603147595,0.06484535403775427,-2.623768017042176,2.3253747345595626,4.949142751601739,1982.8859999999986,21.321354838709663,47.89194237981164,27.448868864119675,2.5325259107552363,11.392528347522935,5.0172521643543035,5.0,0.6327048447084491,0.40989584770096166,11.866210581952048,7,0.6557931077744712,6.6132147799468175,9,0.4620866328336639,8.61622301507121,22,0.08249002506120912,10.913084225230296,25,-2.191161627983063,6.916123413279066,20,0.5800372986147923,10.204580965171921,11,0.19370647494080728,0.3795966077724548,2.273651653044272,synthetic_270
171,0.11842082946652452,4.7711871988848795,0.17286141810911324,-16.593546607689593,10.935564599777146,27.52911120746674,-0.416561045832007,0.8098864035721478,-3.0750524164718906,3.3131115237727875,6.388163940244678,2271.5944000000018,13.362320000000011,35.153590778478915,40.29010116192109,3.243654946472226,13.76455560373337,5.00808339572051,5.002569379578215,-0.6677033393402056,-0.38554698819993816,7.216770563650488,15,0.29379224176814805,9.379304985501467,15,-0.35532545437408614,9.97341682222021,36,0.8891181772720383,9.264216389447954,41,-0.4380387495010913,10.935564599777146,38,0.5619087156002901,9.626824268091115,26,0.6491176961422342,-1.2444436316461245,1.3271569267731296,synthetic_271
150,1.4555881935520958,5.285092489290629,1.1669006938966486,-9.898363326008875,14.948010397316146,24.846373723325023,0.19784365177208152,-0.4649514379852455,-2.5229286541575213,4.91565066818042,7.438579322337941,2174.100999999995,14.591281879194598,38.51471974220058,3.6308981569803276,3.759287089572324,12.423186861662511,5.088578629620549,5.040425430436002,-4.633689302388974,1.0775936594913333,13.691068790128924,16,1.789120775258246,9.819447644632184,13,1.1864707583489567,10.397437829646533,36,0.6796474130943166,13.470930285191999,38,1.6123668200110852,12.06896387240963,27,3.288235363207504,14.948010397316146,20,0.6026500169092894,0.50682334525464,-0.9327194069167686,synthetic_272
182,0.4922004513103259,5.0698970944928154,0.6898544245746432,-13.917571159963487,17.61245161714657,31.530022777110055,0.0792763884436886,0.3609175119868451,-2.9790567529921663,3.4963867874347674,6.475443540426934,2175.6505000000034,12.02016850828731,35.220571058584675,10.300472258803989,3.1581589690019864,15.765011388555028,5.034402145285591,5.001126527830996,-1.0725504990321821,2.6598905014048415,8.161083089438696,13,-0.18835141856257137,10.531920811914288,18,0.39109629065833307,17.61245161714657,40,-0.33003536548303686,12.765368593611758,44,0.09741730394458696,9.69964672230477,36,1.7342875053954132,10.702409013843004,31,-0.5794477092209045,0.7211316561413699,-0.42745266942762383,synthetic_273
156,-0.27212183071298796,4.925202617255744,-0.32865086656315,-13.37127569100773,12.679417849511424,26.050693540519156,0.06773982638046058,-0.3487868833018073,-3.9182018261842724,2.9872103108074164,6.905412136991689,3024.9617,19.51588193548387,40.54139811347135,18.099255779483745,3.4318071225406768,13.025346770259578,5.007074633051317,5.000467509464595,-2.478844894177683,-0.6283493998894598,7.385460613662259,10,-0.2809011653321294,10.58136229852896,12,-0.42622580870697596,7.336064243534623,38,-0.22906606098105298,12.679417849511424,37,-0.7350359676317353,9.839226399774827,35,0.7333994269137009,8.764557840414014,24,0.14532464337484657,-0.19715974772592298,0.5059699066506823,synthetic_274
129,0.7856144807784554,5.450220688242001,1.1989126081495485,-11.053696201161356,12.71325898745182,23.766955188613174,-0.11530272971173725,-0.5084972935642105,-3.1556912664490495,4.8312644611110205,7.98695572756007,2316.0111999999936,18.09383749999995,45.89435067756632,6.937525747796103,3.9747882448104486,11.883477594306587,5.044726382755335,5.004791508897484,-1.1805235969910965,0.14084092100351453,12.233785276921768,11,-0.0015682821880707632,4.326273192992274,10,0.8301033612014206,11.967294196687682,31,0.5579029104227013,12.106493853803764,27,1.390181476650115,11.081291072221692,28,0.9131380266546633,12.71325898745182,22,-0.8316716433894914,0.27220045077871924,-0.8322785662274137,synthetic_275
171,0.7670574532710378,5.265968007484604,0.3586934088677959,-13.528901851672403,16.059436567789785,29.58833841946219,0.02610210921265005,0.11641409002374781,-2.6223285632413758,4.220529130303814,6.84285769354519,2279.022699999994,13.406015882352907,40.16999080228331,6.865154604819266,3.5349921536408444,14.794169209731095,5.020197220913961,5.009733241339209,-1.0572459450843037,-0.9436235707608088,16.059436567789785,14,0.39485221042907703,9.505641185318554,18,1.9694846298243611,11.295694445753146,49,0.9903189495493294,11.539446288118592,37,-1.4245984154199955,12.037822349378631,30,2.0374617034850586,13.434685085183002,23,-1.574632419395284,0.9791656802750317,2.414917364969325,synthetic_276
140,0.3545123723424032,5.0250703485100905,-0.009970038986155266,-9.393287874305209,11.781398670057676,21.174686544362885,0.2762090623744089,-0.6904066601413823,-3.7660092354008143,3.868595765043081,7.634605000443895,1602.0985,11.525888489208633,28.86376448922205,14.17459795636318,3.8544611335350893,10.587343272181442,5.027685001210555,5.005899825030275,-1.6662121169269604,1.5304640423571299,10.063091777775373,13,0.29637035276234797,7.77577613480461,13,0.11249785920857278,9.555471909474228,39,0.4441370642683283,11.781398670057676,34,-0.7585892058856278,11.163716716539215,23,1.3245755573608424,10.637340630711563,18,0.1838724935537752,-0.3316392050597555,1.202726270153956,synthetic_277
149,-0.10729226263715765,4.651077221570743,0.0853042541392981,-11.763612310448767,10.674731905539899,22.438344215988664,0.03220151904270583,-0.4744164083916469,-3.6141336462786833,3.194375668155249,6.808509314433932,2624.110200000003,17.730474324324344,47.20299030144305,43.34960515559091,3.384434459648685,11.219172107994332,5.008278191422122,5.0015281803856135,0.016009401582669103,-1.431056066519861,4.216556987387162,9,-2.9585866251649606,3.194375668155249,12,-0.061330535225903995,10.674731905539899,33,-0.5008888373370268,8.005267585191907,37,1.2290626934533069,8.499842852208312,35,0.43198249307743036,9.899131182716017,23,-2.8972560899390567,0.43955830211112285,-1.7299515307903337,synthetic_278
159,-0.06121189130848825,5.217953760335088,-0.11395031861174662,-13.512806549965386,13.339586214509236,26.852392764474622,0.14971177589755144,-0.20366595165938683,-3.7459805469771204,3.269766001275907,7.015746548253027,2366.838499999998,14.979990506329102,40.11640161554537,85.24411921922619,3.5310626772847766,13.426196382237311,5.016833565967798,5.002191792668017,0.12716194148626309,-0.8025830602562428,8.78298460851528,12,-0.19103382819323944,8.142432392082824,16,-0.41004925873133546,12.89240835554658,39,0.40935474839761277,13.339586214509236,40,-0.39102444916171814,10.097417339235264,28,0.5633859578026166,9.542175230738737,24,0.21901543053809602,-0.8194040071289482,0.8003791975593308,synthetic_279
193,1.0286926946395982,5.026932497996903,1.0613417313804163,-11.096068490400445,14.641997800474819,25.738066290875263,0.00023161337987906417,-0.4255245039526492,-2.784497719894582,4.107566566456609,6.892064286351191,2204.767899999999,11.483166145833328,28.977638070300983,4.886719351844999,3.621682111976973,12.869033145437632,5.04045213018028,5.01168369094109,3.5110353443315736,1.661705327421105,5.072907665272626,12,1.6638525272102467,8.974659843826302,15,1.1421815562729196,10.539122179848478,42,1.2558468788990331,11.32363357749301,48,0.8005895023029916,9.965021672277162,42,0.34595304649687136,14.641997800474819,34,0.5216709709373271,-0.11366532262611351,0.4552573765960415,synthetic_280
150,0.8906134011417554,5.067152790262617,0.30052391778071386,-9.374544724992234,14.996027505069502,24.370572230061736,0.4198849868867878,-0.41014158652721733,-2.8448858108833095,4.0989345641363135,6.943820375019623,2264.584799999997,15.198555704697966,37.519665376004326,5.689508807936856,3.490622458540523,12.185286115030868,5.037070194376268,5.004140949300437,-1.8137797616702305,1.9408092865181954,12.359897197739391,15,1.5709079655871823,14.996027505069502,20,1.346427453833477,11.679563942850407,30,1.0750275556025917,11.35990758367613,35,-0.7240429368583876,12.073054142381652,32,1.0117943044511186,9.799029264065883,18,0.2244805117537052,0.2713998982308854,1.7990704924609793,synthetic_281
145,-0.27208559065647575,5.072921310622973,0.3797480890369733,-13.053570908605717,11.290429233120074,24.344000141725793,-0.21420167075700103,-0.2521778553112686,-3.200464521150683,3.1155134272815306,6.315977948432213,2748.8245000000024,19.089059027777793,48.69191186948577,18.64457907669149,3.3088188096750297,12.172000070862897,5.013260825234393,5.000538037047777,-0.6289867381048273,0.6747304137866936,7.44653391870971,11,-0.15296221464472057,6.945976342834312,17,-0.3879711792663352,9.994921912782619,32,0.11132444214311209,11.290429233120074,33,-1.101778846503808,8.575829888198554,35,0.17820842503240814,8.109193666694301,17,0.2350089646216146,-0.4992956214094473,1.2131032886469202,synthetic_282
