object_id,Q_parameter,uv_excess,T_mean,T_median,T_std,T_max,T_min,T_is_constant,n_valid_bb_fits,color_u_g,color_g_r
anann_talraph_haeron,-0.04858825844655301,0.1967010179695129,4416.271014406413,4416.271014406413,1322.727938739361,5738.998953145774,3093.543075667052,1,2,0.5639396130532357,0.7656598393747358
andrann_calad_gador,2.0337637532126345,0.11090181223226998,,,,,,0,0,1.7813929096331407,-0.31546355447436714
ank_ennorath_cuin,,-1.174324481909477,,,,,,0,0,,
annon_callon_cyron,,-0.11609192570054144,1910.967380301608,1910.967380301608,361.578462024097,2272.545842325705,1549.388918277511,1,2,,2.923257388813067
anwar_myril_amon,2.420152091593393,0.0015723099208620663,,,,,,0,0,4.413139183239322,2.4912338645574104
aphadrim_gwaun_thavron,,-0.03026561785211232,3085.346467236966,3852.4959712997784,1491.624559970668,4403.543430411118,1000.0000000000007,1,3,,-0.47797579485433417
badhor_rudh_morgul,-1.7317270046333526,0.45246415766487724,3339.879201875814,3339.879201875814,452.68937683140075,3792.568578707215,2887.1898250444133,1,2,-0.708968844826106,1.2784476997590581
balrog_Dornhoth_andrann,,-0.047703985628905356,3342.2701090589326,3342.2701090589326,0.0,3342.2701090589326,3342.2701090589326,1,1,,0.3465445771253013
bass_dol_muinthel,0.778665890964946,0.31979915840874157,3773.5575561589476,3773.5575561589476,565.023052957772,4338.58060911672,3208.5345032011755,1,2,0.5943367319159478,-0.23041144881124764
braig_hu_badhor,-0.3652990773987573,0.7935047053715423,5401.77178253595,5403.933518580102,802.7815542289809,6383.891723549547,4417.490105478199,1,3,-0.449875037896892,-0.10571995062266837
braig_randir_gwanur,0.3461935292840766,0.32462273784734685,4848.222658009549,4972.383619110941,1419.9728254973832,6521.919317396558,3050.365037521149,1,3,0.4211315281782617,0.09367249861773141
bregedur_corf_romru,-0.5462193174737706,0.24443467759671844,4418.11973908713,4418.11973908713,1493.183284692488,5911.303023779618,2924.936454394642,1,2,0.2071295783764211,0.9416861198127395
cabed_ang_sirion,,0.0,,,,,,0,0,,
cabed_cuil_gondrath,,0.0,3797.540078683591,3797.540078683591,0.0,3797.540078683591,3797.540078683591,1,1,,
cabed_sador_aranarth,-2.8134454375091815,0.11404495458057647,,,,,,0,0,-0.5496966145789686,2.829686028662766
cae_thurin_cabor,2.641087104000631,0.05466754158830775,3680.2077399363725,3680.2077399363725,182.12299700347944,3862.3307369398517,3498.084742932893,1,2,2.492182684132528,-0.1861305248351286
cair_maethor_rhun,-0.07122417553641636,0.8649341474198303,6178.832148040924,6178.832148040924,0.0,6178.832148040924,6178.832148040924,1,1,-0.4058905896291588,-0.418333017615928
calad_lost_faun,-0.325176566855539,0.1831588124593429,3792.022068739094,3792.022068739094,559.9757811369825,4351.9978498760765,3232.0462876021115,1,2,0.4770699875131239,1.0028081929608286
callon_ennorath_andrann,2.185244200873607,0.06675866540114526,10654.000216964283,10654.000216964283,7438.809169283112,18092.809386247394,3215.1910476811704,0,2,2.1858052091789673,0.0007012603817002638
callon_firen_haudh,,-0.36805022547178456,7899.426025792112,2695.8495250000624,20346.1316229006,99255.57359694535,1001.2113373784239,0,40,,-0.06557784728143723
celeb_Ennor_hal,,-0.0863427022382309,,,,,,0,0,,-0.5279277960208779
cirdan_galas_hand,1.0589923247444486,0.10275145643651423,2459.8672871752697,2459.8672871752697,593.4109519405619,3053.2782391158316,1866.456335234708,1,2,1.447902211130072,0.48613735798202895
cirdan_rochir_mil,,-3.416884162427347,1728.1448519593787,1728.1448519593787,728.1448519592784,2456.289703918657,1000.0000000001003,1,2,,
cirion_dagnir_ruith,,0.0,5085.65348045102,5085.65348045102,0.0,5085.65348045102,5085.65348045102,1,1,,
cirion_roch_tirith,,0.5769299945373142,,,,,,0,0,,
corf_suil_uruk,,-0.09599985220099652,6583.159683972769,2984.562811268755,16582.461372237438,96525.74916284926,1000.6516734054953,0,41,,0.7132481210390581
cugu_lembas_celon,1.112639891924307,0.21665541195639618,,,,,,0,0,0.9849037280907038,-0.159670204792004
dol_heleg_fast,-0.7522121100003685,0.04258877137388595,3602.6825978734996,3525.1354113367456,455.14481322007987,4446.526105603701,3067.1791584206544,1,5,1.0478978189492647,2.2501374111870414
draug_ah_hul,-0.012084845683374555,0.5482025855378868,,,,,,0,0,-0.0664693439508981,-0.06798062283440442
duin_espalass_annon,,0.0,,,,,,0,0,,
dunedhel_panas_cenedril,-1.1242710901000115,1.2793592972279773,5445.44177253163,5445.44177253163,3403.5290761815654,8848.970848713196,2041.9126963500646,1,2,-1.0605877749542392,0.07960414393221549
eglan_imrad_hervenn,,-0.13791555330922745,,,,,,0,0,,-0.6539756744813583
elu_neledh_aras,,-0.026115827337138197,,,,,,0,0,,0.74651233029062
elvellon_archam_lorn,1.6340990119348016,0.09924263508022213,10385.91445619159,10385.91445619159,0.0,10385.91445619159,10385.91445619159,1,1,1.708308199883281,0.09276148493559923
ennorath_eirien_balrog,-0.04706821621197041,0.42488009414261285,96389.9175629888,96389.9175629888,0.0,96389.9175629888,96389.9175629888,1,1,0.08863510344584724,0.16962914957227204
eredh_glamor_alag,1.202964769292494,0.1614725364438454,,,,,,0,0,1.2178409318569496,0.01859520320556951
fang_haradrim_rhach,0.5417486781912878,0.3350277807183705,,,,,,0,0,0.4753994853856655,-0.08293649100702788
faradrim_Mithrim_Druadan,3.197408403998398,0.09590534477548689,,,,,,0,0,2.2354494870170827,-1.2024486462266442
faradrim_tachol_drafn,,-0.6212869768754914,1569.3309457768748,1569.3309457768748,0.0,1569.3309457768748,1569.3309457768748,1,1,,1.5079214435716874
faun_agar_dam,0.5464153124495448,0.05023218172024637,,,,,,0,0,1.6243848638258664,1.347461939220402
fuin_hal_hand,1.27655986599022,0.08412188601670692,3292.349322087778,3334.1433467820257,198.07293360553646,3893.1451806683594,2220.7234788523383,1,125,1.6652597903985016,0.48587490551035195
galadhrim_soga_anwar,0.08659710515211536,0.3734786956308545,5410.846784556483,5410.846784556483,265.75548556845433,5676.602270124937,5145.091298988028,1,2,0.22608449936949238,0.17435924277172127
gaurwaith_suil_fang,-0.3178765170895277,1.1318733062345847,39737.75728615295,13247.165093186362,42607.923685691676,99853.50393688248,6112.602828389989,0,3,-0.682782577132419,-0.45613257505361404
gilgalad_braig_maen,0.14689026400945532,0.2561417721261799,,,,,,0,0,0.49042320660566496,0.429416178245262
glamor_hul_firiel,0.1483986821745138,0.5579154355810431,,,,,,0,0,-0.019258731896927506,-0.20957176758930163
glass_cirion_agar,2.074780233220717,0.18940576894101963,4551.363382478433,4551.363382478433,0.0,4551.363382478433,4551.363382478433,1,1,1.3969506099924394,-0.8472870290353467
grond_bass_andrann,-7.130125993676973,0.47557685416984236,8197.241033635693,8197.241033635693,0.0,8197.241033635693,8197.241033635693,1,1,-3.6108581196360485,4.399084842551156
gwilwileth_hwiniol_adar,,-0.10197663983492945,,,,,,0,0,,1.6489096025982566
hadhod_aran_gaw,0.7422783071417971,0.2650172826028185,,,,,,0,0,0.7095202679545313,-0.04094754898408226
haeron_araf_eryn,2.1873412857549632,0.11407690009398189,4002.572033778837,4007.448139220877,554.1794779184928,4678.849317790241,3321.418644325392,1,3,1.8132536724692365,-0.46760951660715844
heledir_gil_gilgalad,,0.0,3818.2440843417166,4096.475464451086,976.6961688490563,4708.069010263636,1766.2760137747812,1,6,,
heledir_gorn_pethron,1.2853858914989913,0.07494126563194657,,,,,,0,0,1.739847012872454,0.5680764017168284
heleg_nur_limlug,,0.24771380801707063,3101.455178263993,3101.455178263993,0.0,3101.455178263993,3101.455178263993,1,1,,
heleg_rhovan_iar,,-0.21913751256059413,,,,,,0,0,,0.3383385765497101
heleg_rom_Sindarin,-0.8311062714709123,1.2041355193561158,6552.774558479582,6964.303459723713,929.3213349167021,7427.954226615579,5266.065989099457,1,3,-0.9075418297784166,-0.09554444788438032
hervenn_firion_sirion,0.24418899697960872,0.2149255781642037,,,,,,0,0,0.640782252730226,0.49574156968827165
hub_grond_barad,-0.47983226649542,0.30471775262477524,,,,,,0,0,0.10869795697150364,0.7356627793336545
hul_Ennor_nimbrethil,0.36895030626782305,0.17967906580469636,3783.7353127867314,3690.6670957152833,148.65796270199525,3993.5254014286006,3667.01344121631,1,3,0.8048872424295022,0.5449211702020988
hun_cuin_maen,0.3806108817516245,0.33134650595990006,4299.964901522242,4351.66267134993,529.8181782297265,4851.066702590231,3287.5488658700033,1,6,0.4211112500239015,0.05062546034034626
iar_gul_gobennas,-0.44941292846554526,0.21605929653348466,,,,,,0,0,0.3236728815757741,0.9663572625516491
iaun_pendrath_nimp,0.14317363955950774,0.4590521323926254,19078.08245927784,19078.08245927784,0.0,19078.08245927784,19078.08245927784,1,1,0.11204877097363353,-0.03890608573234278
ira_ennorath_minuial,0.120531465136415,0.23687723298799793,5474.90705046035,5474.90705046035,1913.4623354285072,7388.369385888856,3561.444715031842,1,2,0.5273507862316633,0.5085241513690604
ist_bregedur_eilian,,0.0,,,,,,0,0,,
lacha_rochir_nath,,0.31853263347293725,5075.436308020553,2874.054034056264,4732.714591915048,13178.539886500119,1375.0972774695654,1,4,,
lagor_tinnu_gli,-3.8202684540565834,1.2821415379693488,,,,,,0,0,-2.3213727295462454,1.8736196556379223
lang_imloth_lobor,0.5431222178935741,0.25522362684773514,4350.514759007114,4350.514759007114,201.17491454901165,4551.689673556126,4149.339844458103,1,2,0.6567707162220612,0.14206062291060884
lend_andrann_raug,1.4319844194376516,0.06648737372186096,4327.499999723509,4327.499999723509,0.0,4327.499999723509,4327.499999723509,1,1,1.8771123520266122,0.5564099157362006
lhug_eredh_puig,1.3987576125947012,0.16830757289958953,4844.543915637846,4844.543915637846,0.0,4844.543915637846,4844.543915637846,1,1,1.263445564046882,-0.16914006068477394
lhug_hu_mir,4.688468448201235,0.004699052874927295,1000.0000000000001,1000.0000000000001,0.0,1000.0000000000001,1000.0000000000001,1,1,4.915944608811362,0.28434520076265923
maecheneb_cund_lavan,,-0.1217414288275404,3800.234888160694,3800.234888160694,0.0,3800.234888160694,3800.234888160694,1,1,,0.5695473463189094
maecheneb_uruk_dagnir,-5.155779498489943,0.1829954146631448,3512.118637545074,3787.5877790059444,825.9333458088528,4357.408177228832,2391.3599564004444,1,3,-2.0582608691671758,3.87189828665346
magol_Eluwaith_lossen,,0.0,,,,,,0,0,,
meldir_rach_iar,1.5811484365794821,0.2638448121545711,4388.391265827759,4388.391265827759,1059.1957653546674,5447.5870311824265,3329.1955004730917,1,2,0.998325637708414,-0.7285284985888353
midh_ist_thangail,1.3239497291331566,0.07596852993272511,2970.2143986654974,2970.2143986654974,0.0,2970.2143986654974,2970.2143986654974,1,1,1.7484384111136695,0.5306108524756412
minai_manadh_gwathui,-0.8498453872316896,0.6708678013535704,7398.835932557351,7398.835932557351,0.0,7398.835932557351,7398.835932557351,1,1,-0.5342407035626417,0.39450585458630977
morn_maecheneb_narthan,,0.0,8627.310735965495,8627.310735965495,0.0,8627.310735965495,8627.310735965495,1,1,,
muil_aderthad_cirdan,,0.0,4448.849322444797,4837.499234410018,630.3371166989825,4949.291057862724,3559.7576750616495,1,3,,
mund_rudh_saig,,0.33140737368224205,2894.0063830579434,2894.0063830579434,0.0,2894.0063830579434,2894.0063830579434,1,1,,
neledh_morgul_glaur,0.016278266119064577,0.24074631126652274,4835.306646757932,4835.306646757932,0.0,4835.306646757932,4835.306646757932,1,1,0.47186600231475206,0.5694846702446094
nim_idhren_Mirion,0.1696041533327331,0.5482770104977918,,,,,,0,0,0.00048655195505237225,-0.2113970017221009
nimp_hast_firiel,,-0.10377530699857287,5258.685878957058,5258.685878957058,0.0,5258.685878957058,5258.685878957058,1,1,,-0.4916126482816794
noroth_magol_faun,0.27246375945322865,0.06091192371699362,1000.0000000000006,1000.0000000000006,0.0,1000.0000000000006,1000.0000000000006,1,1,1.3831885427805326,1.3884059791591299
noroth_raug_cirdan,,-0.09683735388957793,,,,,,0,0,,0.1489042375630767
ogol_thul_rodwen,0.36166133155908303,0.31163766807479015,5607.331449018299,5607.331449018299,153.6166593006501,5760.948108318949,5453.714789717649,1,2,0.45403340080545923,0.11546508655797022
onodrim_fervain_ninglor,-1.8682711576100233,0.3953661799203858,3575.788298863935,3575.788298863935,187.43097779350478,3763.21927665744,3388.3573210704303,1,2,-0.7021212068658444,1.4576874384302234
onodrim_heleg_lalaith,0.46523119399706986,0.19266712117185777,4250.981311888469,4250.981311888469,765.2879617362155,5016.2692736246845,3485.6933501522535,1,2,0.8035187798689729,0.4228594823398788
paich_Druadan_tachol,-0.7198747304796778,1.1689114161702976,,,,,,0,0,-0.8460378505159861,-0.15770390004538548
paich_alae_honeg,-2.2054876862095636,0.593992373463337,2543.5716173677483,2543.5716173677483,0.0,2543.5716173677483,2543.5716173677483,1,1,-1.0921063161817082,1.391726712534819
parf_tang_pess,0.5164511236699161,1.0679633298911884,,,,,,0,0,-0.3967818534480019,-1.1415412213973974
pendrath_cirdan_thor,-0.7621634895168791,1.5479475327468926,,,,,,0,0,-1.0578262946617696,-0.3695785064311131
pendrath_gwend_riel,-1.413854011648939,0.590998000190532,,,,,,0,0,-0.7090517919277608,0.8810027746514728
pendrath_lalaith_haeron,-4.123308348710291,0.36066895432617024,5576.483410919261,5329.083428441751,1211.5243986249147,7168.441550168028,4231.9252541480055,1,3,-1.8319512657826957,2.8641963536594934
peredhel_espalass_amarth,-0.7786305961148594,0.1875817657160271,,,,,,0,0,0.24560393095196797,1.2802931588335342
peredhel_pennas_archam,,0.2774084298823621,2203.6296805818833,2359.186961769547,236.77967519647046,2382.655189256216,1869.0468907198872,1,3,,
pess_aeruil_anwar,-2.0496567032171353,0.07250075272927309,2616.526538813733,2616.526538813733,0.0,2616.526538813733,2616.526538813733,1,1,0.08807183681973552,2.6721606750460882
pess_ingem_thamas,,0.0,,,,,,0,0,,
pod_faun_sammar,,-0.10591918283380199,10200.416952555917,3266.7841115913434,22933.46635342759,99973.69027639067,1000.0000000000003,0,86,,0.4433531085079312
pod_minai_salab,,0.0,5044.877722880766,5044.877722880766,737.164560382842,5782.042283263608,4307.713162497924,1,2,,
raef_Tawarwaith_mund,,-0.29333628444172527,,,,,,0,0,,1.5886499007563761
rhosc_onodrim_mund,,-0.3182069892030641,50316.34053659786,50316.34053659786,47758.112339290004,98074.45287588786,2558.2281973078602,0,2,,0.4113993745017357
riel_hervess_thamas,,-0.02473169597540209,4864.011695414246,4864.011695414246,1782.750365687399,6646.762061101645,3081.2613297268467,1,2,,1.1217826237308652
ris_nidh_bregedur,,0.0,7616.757510588331,6187.743303184826,3245.9965231377187,12109.250709898753,4553.278518681415,1,3,,
ris_tavor_navaer,-0.28970173299225155,0.6240944622435427,99996.29086820368,99996.29086820368,0.0,99996.29086820368,99996.29086820368,1,1,-0.2596473077672956,0.03756803153119495
roch_amloth_laer,,0.0,3834.2957072889467,3834.2957072889467,57.579325956108505,3891.8750332450554,3776.7163813328384,1,2,,
rom_Mithrim_galenas,,-0.002474291003951694,8209.034807890817,2969.907001606127,9546.638942109184,24713.85987724234,2182.4653511086744,0,4,,1.0283255601603791
rom_lobor_lachenn,0.44988889268104026,0.2004940545184229,3032.337874217239,3032.337874217239,774.9893427800416,3807.3272169972806,2257.3485314371974,1,2,0.7721685847022443,0.40284961502650496
rudh_cabor_adab,-0.18178241766273429,0.04692622679470237,2984.2326079186855,2929.871958250674,156.5154853260501,3197.2336408183623,2825.5922246870205,1,3,1.2941961125127432,1.8449731627193469
rudh_per_adar,,-0.0008356772437308068,,,,,,0,0,,0.42952604502085834
rust_pilin_balrog,-2.6465086490837937,0.311394389653768,3691.3098812714666,3691.3098812714666,0.0,3691.3098812714666,3691.3098812714666,1,1,-0.9728910009494438,2.092022060167937
rust_raug_eglan,-0.35444286065585406,0.6693055700759908,3638.979712128381,3638.979712128381,0.0,3638.979712128381,3638.979712128381,1,1,-0.3312367673772921,0.0290076165982025
rust_sador_emel,,-0.37749800045076387,2692.296272086146,2692.296272086146,0.0,2692.296272086146,2692.296272086146,1,1,,0.6119821236028679
ryn_cenedril_mil,3.3284631374362084,0.28093872027572336,5851.106873516885,5851.106873516885,169.2350952551633,6020.341968772048,5681.871778261721,1,2,1.2803239102425856,-2.5601740339920287
ryn_salab_hul,,-0.3384142390832963,2414.8141114521068,2414.8141114521068,0.0,2414.8141114521068,2414.8141114521068,1,1,,0.5897381128271681
saelor_glass_gath,,0.0,,,,,,0,0,,
saer_archam_heledh,,-0.08787491441973089,3836.6720278207326,3836.6720278207326,0.0,3836.6720278207326,3836.6720278207326,1,1,,1.252369031183037
saig_minuial_ungol,,-0.08803706721674862,4098.159761830026,4098.159761830026,448.56068936958786,4546.720451199613,3649.5990724604376,1,2,,0.2403703060780047
salab_cabed_pilin,3.508164502292401,0.012607333550733612,1567.563492966787,1567.563492966787,567.5093499955344,2135.0728429623214,1000.0541429712526,1,2,3.798970653672884,0.36350768922560395
salph_Eru_mithren,,-0.004288268859983945,2241.1127805049205,2241.1127805049205,0.0,2241.1127805049205,2241.1127805049205,1,1,,1.7804552776629898
sammar_corch_fae,-0.7368578354305,0.10669811671420933,3643.822221960181,3643.822221960181,0.0,3643.822221960181,3643.822221960181,1,1,0.5740818986023408,1.6386746675410508
soga_saer_elvellon,,-0.15471369637492255,5683.779069038069,5683.779069038069,0.0,5683.779069038069,5683.779069038069,1,1,,-0.6591363916626036
suil_corf_cae,3.395701301644676,0.04539101720558366,,,,,,0,0,2.8801100001106574,-0.6444891269175235
suil_pennas_amdir,0.1255468107733894,0.5560512115840667,3738.36601842419,3738.36601842419,0.0,3738.36601842419,3738.36601842419,1,1,-0.025217828577338564,-0.18845579918840993
talraph_myril_aras,0.2800702253488583,0.38422749983606197,,,,,,0,0,0.28368949732295723,0.004524089967623657
tamin_ah_hul,-0.4629991061969667,0.5057000646021697,3006.3366482087818,3006.3366482087818,0.0,3006.3366482087818,3006.3366482087818,1,1,-0.19364972973430117,0.33668672057833193
tathar_myril_nothrim,0.48294611868412607,0.6876283516318572,,,,,,0,0,-0.059168674236510954,-0.6776434911507963
tegilbor_corf_alph,,-0.028814023980858892,,,,,,0,0,,0.8496755255952069
thamas_edlothiad_saer,1.02449550173544,0.04278740629417606,3657.979024785214,3657.979024785214,536.021341201314,4194.000365986528,3121.9576835839,1,2,1.9465737124130755,1.1525977633470443
tobas_rist_rhach,-1.226161005417832,0.2756691317145636,2580.7092754464225,2580.7092754464225,0.0,2580.7092754464225,2580.7092754464225,1,1,-0.18684100033642848,1.2991500063517543
uanui_muil_emel,0.024189752375267548,0.34739141963347353,5287.740454641333,3840.009604771717,3595.5280868557616,11328.712892201334,2142.2297168205605,1,4,0.2471259778638341,0.2786702818607082
uir_alag_aran,0.18867617176104873,0.4857171042345538,3769.7874948875938,3769.7874948875938,0.0,3769.7874948875938,3769.7874948875938,1,1,0.0908734296256708,-0.12225342766922243
ungol_bregedur_faen,,-0.003632937765078521,7031.200583019734,2829.685165241138,17780.08698999959,88332.0870197974,1532.6961740951035,0,22,,-2.0544263278095007
uruk_saig_guldur,,0.13495044724656508,,,,,,0,0,,
vin_aranarth_dol,0.04509782127791662,0.14819634348518157,1712.7848727694338,1712.7848727694338,0.0,1712.7848727694338,1712.7848727694338,1,1,0.7728635952865877,0.9097072175108387
vin_imloth_morgul,,0.16056854471301177,33808.41197039768,3140.9395851856425,44662.03022940852,96961.3390746617,1322.9572513457254,0,3,,
ylf_Eluwaith_amlug,0.23928329527547554,0.2288182945610061,2231.9723428108446,2231.9723428108446,0.0,2231.9723428108446,2231.9723428108446,1,1,0.6000056522040216,0.4509029461606825
ylf_gwilwileth_glamor,,0.0,,,,,,0,0,,
ylf_panas_rust,,0.0,6427.134399836627,6427.134399836627,0.0,6427.134399836627,6427.134399836627,1,1,,
Ennor_imloth_morgul,0.039082012171577585,0.2950614689694724,,,,,,0,0,0.3563462919573621,0.39658034973223066
Gonhir_fast_romru,-1.1703510481981547,0.4750389467619572,4019.106301184563,3973.8902366442708,319.1909262356563,4430.6756447922,3652.7530221172183,1,3,-0.46895954873443935,0.8767393743296441
Gwathuirim_drego_lebdas,0.5387258312925151,0.700479816050038,99990.8961643026,99990.8961643026,0.0,99990.8961643026,99990.8961643026,1,1,-0.05655092428453601,-0.7440959444713138
Rochirrim_aiglos_achas,,-0.5676786138230578,,,,,,0,0,,-3.038411112475652
Rochirrim_araf_nimp,-0.3400075437715555,0.20978343524080567,,,,,,0,0,0.391906912827757,0.9148930707491406
Rochirrim_nost_aes,0.051018819127339354,0.8534983077801114,7514.693151167938,7514.693151167938,0.0,7514.693151167938,7514.693151167938,1,1,-0.3558159740750083,-0.5085434915029345
Sindarin_gwachaedir_lachenn,2.291272850823089,0.00181869734330553,,,,,,0,0,4.270592268548663,2.4741492721569673
ablad_vin_faen,0.38592306496018974,0.1991224408867675,,,,,,0,0,0.7490901871597044,0.4539589027493933
adab_faun_aith,3.4482860039009453,0.042994255469598994,,,,,,0,0,2.9370627942991856,-0.6390290120021997
adab_peredhel_hend,,0.5426681666617761,,,,,,0,0,,
adan_fern_nothrim,-0.13139979011676473,0.23776068170323245,3752.360976646377,3752.360976646377,431.35089096472416,4183.711867611101,3321.010085681653,1,2,0.41375019031933613,0.681437475545126
adan_galad_alagos,-0.16715441564958744,0.3485955506976493,3699.2420489408682,3699.2420489408682,136.76144181021573,3836.003490751084,3562.4806071306525,1,2,0.164596717012091,0.414688915827098
adel_pethron_imrad,-2.6642999769932185,1.1910763109788745,3181.1694881154936,3181.1694881154936,0.0,3181.1694881154936,3181.1694881154936,1,1,-1.7022895230579211,1.2025130674191218
aeglir_certh_bregedur,,-0.021812894546784093,,,,,,0,0,,1.9372537782238437
aeruil_corch_min,1.3532415729016254,0.12308672076735211,35076.50602389625,5098.132491230756,43597.59524983773,96725.07885139568,3406.306729062306,0,3,1.4558643669534117,0.1282784925647329
agar_badhor_agarwaen,1.4108486733361942,0.1801758635936513,9610.987714493724,9610.987714493724,0.0,9610.987714493724,9610.987714493724,1,1,1.2205941259581565,-0.2378181842225472
agar_graw_pethron,-1.900053952886997,1.2560777807756542,3906.7674972009345,3906.7674972009345,0.0,3906.7674972009345,3906.7674972009345,1,1,-1.3761780510315085,0.6548448773193609
agar_neledh_imrath,1.8702410861292043,0.1940952146656596,33901.7790295119,2703.5258988835403,44460.02324448049,96777.13906945418,2224.672120197961,0,3,1.31840308701092,-0.6897974988978552
agor_certh_heron,,-0.020939937501538712,,,,,,0,0,,1.7847833255649215
ai_lorn_Mirion,0.26753364505768606,0.17360322992573776,3721.975243804231,3721.975243804231,262.05693240134224,3984.0321762055733,3459.918311402889,1,2,0.780923248653629,0.6417370044949288
alagos_honeg_bragol,0.1739435870151766,0.22472549843429734,,,,,,0,0,0.5828912675613793,0.5111846006827534
amath_ulug_Eru,0.7278997691909864,0.2826140149987811,4860.3518821974785,4860.3518821974785,0.0,4860.3518821974785,4860.3518821974785,1,1,0.6606553263615795,-0.08405555353675864
amlug_ithron_Ennor,2.3563193903456625,0.10062280312461812,3052.601419421201,3052.601419421201,0.0,3052.601419421201,3052.601419421201,1,1,1.960249370961983,-0.49508752422959923
ank_gwaun_haradrim,1.417502444997802,0.19464658127892656,,,,,,0,0,1.1687076921864032,-0.31099344101424853
balrog_minas_galvorn,,-0.355264969980022,5884.04800972069,3238.040757644737,13002.665233131776,88420.87537301173,1000.000000000001,0,43,,
barad_amath_salph,,0.0,,,,,,0,0,,
bragol_galvorn_gwend,-0.292829304800321,0.7395980124223692,37000.31446015866,11165.816519515733,40522.18959489965,94217.74188907866,5617.384971881593,0,3,-0.37495099131835524,-0.10265210814754283
braig_adar_laer,1.8741103674976234,0.09156005535527702,3841.51802331434,3841.51802331434,272.9563197399584,4114.4743430542985,3568.5617035743817,1,2,1.8550235943454454,-0.02385846644022238
bronwe_imloth_ithildin,-0.1421220902712022,0.3925546861926529,,,,,,0,0,0.10048875857429729,0.30326356105687435
cae_draug_ryn,-0.23219038774264633,0.7254327525331371,6211.414415771784,6919.531167749654,1473.3370915504709,7329.747786042297,3676.847541545533,1,4,-0.3392286809876811,-0.13379786655629344
cair_muinthel_firiel,-0.45461178076744524,0.5683414783141292,5427.383945863698,5240.048748249197,1671.7553059257878,7770.444717006989,3458.9935699494113,1,4,-0.26444504279020253,0.23770842247155333
celair_ang_uan,-4.086377686522282,1.3261688633697641,4413.180985733508,4413.180985733508,618.4513702870449,5031.632356020554,3794.729615446464,1,2,-2.4766890563733197,2.012110787686203
celair_ank_alph,-0.829232749621256,0.30304118464069313,2932.6559190969288,3113.9186209374566,599.8171949357325,3554.217730778579,1948.5687037342236,1,4,-0.049524064012805624,0.974635857010563
celair_gwael_in,-0.49799217015093045,0.36185274921783595,3989.8867880790376,4049.825532864289,301.41844195096354,4353.328187806802,3444.3776823123403,1,5,-0.002314430927149669,0.6195971740297259
celair_mir_fae,1.3278432337276038,0.4184662806701923,4140.36216970557,4140.36216970557,0.0,4140.36216970557,4140.36216970557,1,1,0.5676100414798102,-0.9502914903097419
corch_forodrim_ira,0.4190444091114308,0.2960292636190679,3943.2990362794494,3949.4129196584895,134.2249749027156,4104.54815398511,3775.936035194749,1,3,0.5104545988427045,0.11426273716409208
cuil_helegnen_laug,2.502217328306455,0.1538446130360148,6110.431939599558,5097.481899101754,1482.5609816591011,8206.696177983562,5027.117741713359,1,3,1.6772417357278633,-1.0312194907232397
daen_balrog_min,,-0.05516913052637053,5554.477668104998,5554.477668104998,0.0,5554.477668104998,5554.477668104998,1,1,,-0.3073287130644815
dagnir_calad_lost,0.13649593136524674,0.18448808195842165,,,,,,0,0,0.6857952372553773,0.6866241323626632
dannas_ira_suil,-0.8929153606546465,0.25081875684869914,3921.795948004909,3473.642511786768,1045.3041874097999,5365.856329746037,2925.889002481922,1,3,0.027763215795379548,1.1508482205625326
dirnaith_fang_uan,0.11046537311495203,0.287732841349711,3617.465475283753,3617.465475283753,579.2721792261962,4196.73765450995,3038.1932960575573,1,2,0.40230322841130706,0.3647973191204438
dol_bronwe_mindon,,0.0,3983.618444030101,3983.618444030101,0.0,3983.618444030101,3983.618444030101,1,1,,
drego_thurin_gaur,0.11575002475840535,1.0417760721095488,3856.6310674677775,3856.6310674677775,0.0,3856.6310674677775,3856.6310674677775,1,1,-0.48514832585422074,-0.7511229382657826
elu_bronwe_lavan,-0.18018643782704535,0.18101747796334572,2112.6604599780203,2112.6604599780203,0.0,2112.6604599780203,2112.6604599780203,1,1,0.5518911104171604,0.9150969353052572
erchion_hal_hadhod,,0.0,,,,,,0,0,,
eryn_badhor_nim,-1.1739706670368706,0.3259229287657475,4166.798109974193,4166.798109974193,0.0,4166.798109974193,4166.798109974193,1,1,-0.25502017524269516,1.1486881147427193
espalass_faun_drafn,0.3118596881618625,0.1294202964469835,10999.029375359216,10999.029375359216,7473.993642928262,18473.023018287477,3525.0357324309543,0,2,0.9753771805914246,0.8293968655369526
espalass_hervenn_alae,2.9625557922416075,0.07337564049172707,4217.5571049254195,4217.5571049254195,766.9156706812225,4984.472775606642,3450.641434244197,1,2,2.385411126748651,-0.7214308318661953
fang_iar_pess,,-0.10925670624259194,4170.56433800526,4170.56433800526,0.0,4170.56433800526,4170.56433800526,1,1,,-0.5731626463244123
fast_aes_lost,0.06761059930987068,0.2790015842835946,5269.53313783458,5265.192880185478,1810.3317382915375,7488.894592553481,3054.5119407647812,1,3,0.4033894953000994,0.41972361998778585
faun_adab_rust,0.2788500591655253,0.23853140787477786,,,,,,0,0,0.5910189465534603,0.39021110923491875
firen_law_cuin,0.5310247825320789,0.21543498821792162,12452.919055566346,12452.919055566346,0.0,12452.919055566346,12452.919055566346,1,1,0.7609493137111794,0.28740566397387557
